pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA	iptm	ptm	avg_plddt	gpde	ha_iptm	ranking_score
8f5i	seed_958682846	0.223207659588378	6.518598811642658	0.391304347826087	0.1283779904585381	0.788685	0.843731	91.159531	0.41854	0.411003	0.799694
8f6u	seed_1181241943					0.186541	0.731513	89.610725	0.664427	0.186541	0.295535
8f6u	seed_1812140441					0.121546	0.698468	88.866096	0.63475	0.121546	0.23693
8f6u	seed_2746317213					0.804441	0.922278	94.457466	0.326714	0.804441	0.828009
8f6u	seed_3163119785	0.0087325825424938	16.346201144095232	0.0		0.107569	0.695083	88.642136	0.629598	0.107569	0.225072
8f6u	seed_958682846					0.13488	0.709857	88.69268	0.686692	0.13488	0.249875
8f6v	seed_1181241943	0.0070062207715955	18.259011235700676	0.0		0.099314	0.706016	87.309029	0.609276	0.099314	0.220655
8f6v	seed_1812140441					0.257295	0.757785	88.042397	0.587628	0.257295	0.357393
8f6v	seed_2746317213					0.10583	0.707077	87.426704	0.610052	0.10583	0.226079
8f6v	seed_3163119785					0.107652	0.70827	87.798988	0.60892	0.107652	0.227775
8f6v	seed_958682846	0.0185910496938188	14.099271852683517	0.0		0.109981	0.706134	87.029213	0.606852	0.109981	0.229212
8fdo	seed_1181241943	0.9096953626041114	0.740116387300838	0.9464285714285714	0.8958377102023712	0.912635	0.919304	93.587608	0.329088	0.874492	0.913969
8fdo	seed_1812140441	0.8758852698303533	0.7290518575577577	0.875	0.826163127373984	0.917592	0.92391	93.9132	0.32453	0.891424	0.918856
8fdo	seed_2746317213	0.8384819179684966	1.0328547598582618	0.8928571428571429	0.8154556016353472	0.930298	0.935705	94.589981	0.313959	0.904869	0.931379
8fdo	seed_3163119785	0.8765845692622861	0.8208278070291	0.875	0.8110319940032551	0.930584	0.935185	94.548531	0.314112	0.903259	0.931504
8fdo	seed_958682846	0.8926599755318522	0.7652944728111705	0.9107142857142856	0.8481177966576839	0.928765	0.934693	94.378754	0.317268	0.90091	0.92995
8fxv	seed_1181241943	0.1171263794640124	6.606884771058006	0.1746031746031746		0.499208	0.514804	76.611977	1.107716	0.499208	0.502327
8fxv	seed_1812140441	0.0974107058379838	6.441035556624636	0.1746031746031746		0.194549	0.411821	73.930763	1.353275	0.194549	0.238004
8fxv	seed_2746317213	0.0143790927175235	14.148519224486346	0.0		0.116739	0.395361	66.589012	1.996179	0.116739	0.213938
8fxv	seed_3163119785	0.1656466783808711	5.65814680498361	0.2857142857142857		0.194076	0.449504	73.61335	1.405221	0.194076	0.245162
8fxv	seed_958682846	0.1936471814230565	6.616254043845328	0.4603174603174603		0.561779	0.47996	76.614532	1.110344	0.561779	0.545415
8g0i	seed_1181241943	0.0142711038525947	12.4470760515321	0.0		0.139068	0.651274	87.058609	0.674899	0.139068	0.241509
8g0i	seed_1812140441	0.0083824644806466	18.13436282770988	0.0		0.222305	0.683764	87.417809	0.654257	0.222305	0.314597
8g0i	seed_2746317213	0.0083494594003069	18.35756640027825	0.0		0.265506	0.701387	87.499634	0.633538	0.265506	0.352682
8g0i	seed_3163119785	0.0085629736491835	17.595385562987335	0.0		0.244848	0.690485	87.446434	0.648603	0.244848	0.333975
8g0i	seed_958682846	0.0084269684146951	17.669372602865085	0.0		0.238417	0.689241	87.13221	0.632472	0.238417	0.328582
8g4p	seed_1181241943	0.0456318486682162	14.104549524023405	0.0		0.656626	0.733551	87.173347	0.637485	0.146647	0.672011
8g4p	seed_1812140441	0.0819765770265525	9.57817605636832	0.0		0.683587	0.768628	87.367271	0.60256	0.16041	0.700595
8g4p	seed_2746317213	0.0447144868652651	11.798905242435398	0.0		0.656943	0.731168	87.051842	0.625843	0.168208	0.671788
8g4p	seed_3163119785	0.0845831780712226	9.968271227225284	0.0		0.668218	0.742162	87.252151	0.607725	0.174876	0.683007
8g4p	seed_958682846	0.1272139195532906	6.152527520968111	0.1666666666666666		0.683099	0.766473	87.187698	0.62307	0.166928	0.699774
8gjr	seed_1181241943	0.9182988285174408	0.4832812029031426	0.8870967741935484		0.869371	0.945393	95.32341	0.305336	0.869371	0.884575
8gjr	seed_1812140441	0.9238869974020422	0.4775266777916812	0.8870967741935484		0.834419	0.935631	94.909477	0.331342	0.834419	0.854662
8gjr	seed_2746317213	0.9133990277703806	0.5499850330499829	0.8870967741935484		0.856872	0.941068	95.10965	0.317112	0.856872	0.873711
8gjr	seed_3163119785	0.9060856822304544	0.4884286479997974	0.8709677419354839		0.8246	0.933762	94.96212	0.333421	0.8246	0.846432
8gjr	seed_958682846	0.8964629618959754	0.6157147361673316	0.8709677419354839		0.862357	0.942943	95.17067	0.311077	0.862357	0.878474
8gy5	seed_1181241943					0.753029	0.79151	89.653595	0.515487	0.481663	0.760725
8gy5	seed_1812140441					0.681068	0.746508	88.69297	0.585132	0.298591	0.694156
8gy5	seed_2746317213					0.609684	0.697964	87.677002	0.609383	0.165402	0.62734
8gy5	seed_3163119785					0.751253	0.790873	89.654091	0.517253	0.463472	0.759177
8gy5	seed_958682846	0.0397243695275873	14.976814185354678	0.0	0.0427654243550891	0.580611	0.650772	85.87159	0.74195	0.198758	0.594643
8gye	seed_1181241943	0.6587700376354354	1.0684722365226833	0.8571428571428571	0.5542176611183666	0.697002	0.77705	89.406006	0.520514	0.407516	0.713012
8gye	seed_1812140441	0.798379472102718	0.9563667325844276	0.8809523809523809	0.6807127372304108	0.738616	0.809238	90.323563	0.478451	0.492726	0.75274
8gye	seed_2746317213	0.7360469722855081	0.8871169895481142	0.8571428571428571	0.622156047216872	0.708381	0.787878	89.544235	0.525192	0.41384	0.724281
8gye	seed_3163119785	0.8106603261920126	0.9319403235732612	0.8809523809523809	0.694407844787953	0.720685	0.796385	89.821144	0.508561	0.439229	0.735825
8gye	seed_958682846	0.6674317064959677	1.1083748067709915	0.8333333333333334	0.6039928117649266	0.570608	0.637162	88.045158	0.594047	0.27837	0.583919
8h5t	seed_1181241943	0.0160819408202917	13.692948889884414	0.0		0.094401	0.599253	82.354836	0.799203	0.094401	0.195371
8h5t	seed_1812140441	0.0406773924576328	9.651182454995102	0.0		0.190434	0.628454	82.523682	0.772452	0.190434	0.278038
8h5t	seed_2746317213	0.0496917205077941	8.50966481726633	0.0163934426229508		0.102221	0.600131	81.966217	0.802614	0.102221	0.201803
8h5t	seed_3163119785	0.0496598129958298	10.081759468071011	0.0327868852459016		0.175696	0.621352	82.059723	0.786428	0.175696	0.264827
8h5t	seed_958682846	0.0135478580031522	15.732503040920278	0.0		0.136839	0.608519	82.168228	0.780637	0.136839	0.231175
8h5u	seed_1181241943	0.0099044314145908	19.600529670749733	0.0		0.203149	0.669034	85.001869	0.718705	0.203149	0.296326
8h5u	seed_1812140441	0.0095000733131717	19.38168731128199	0.0		0.190591	0.669325	85.253532	0.718947	0.190591	0.286338
8h5u	seed_2746317213	0.0096854424878325	19.387374311818704	0.0		0.205659	0.666944	84.883698	0.755025	0.205659	0.297916
8h5u	seed_3163119785					0.195059	0.667251	85.185844	0.727123	0.195059	0.289498
8h5u	seed_958682846					0.128048	0.644089	84.326248	0.764872	0.128048	0.231256
8h63	seed_1181241943	0.8082500308665831	1.044518272230753	0.7808219178082192		0.865571	0.911291	93.570343	0.350594	0.865571	0.874715
8h63	seed_1812140441	0.5992209762522355	1.6901213013199408	0.5616438356164384		0.700357	0.87171	92.49276	0.411035	0.700357	0.734627
8h63	seed_2746317213	0.6505889832595816	1.4436302055834438	0.5616438356164384		0.730189	0.882786	92.765358	0.397861	0.730189	0.760708
8h63	seed_3163119785	0.5391416541749456	1.962285246923834	0.5342465753424658		0.781112	0.887507	92.868736	0.368776	0.781112	0.802391
8h63	seed_958682846	0.7898799611648578	0.9668702645703188	0.6986301369863014		0.893958	0.916708	93.937241	0.336119	0.893958	0.898508
8h64	seed_1181241943					0.572949	0.839872	90.83091	0.461669	0.572949	0.626334
8h64	seed_1812140441					0.398306	0.799971	89.715721	0.513197	0.398306	0.478639
8h64	seed_2746317213					0.329268	0.786031	89.70356	0.528637	0.329268	0.420621
8h64	seed_3163119785					0.40406	0.808221	90.004425	0.503136	0.40406	0.484893
8h64	seed_958682846					0.149993	0.75249	89.255714	0.588839	0.149993	0.270492
8hes	seed_1181241943	0.02129223485746	20.45168007865791	0.0	0.022741920394609	0.47911	0.575311	86.345581	0.605956	0.159741	0.49835
8hes	seed_1812140441	0.0304585034861514	11.11983049900962	0.0327868852459016	0.0270357301348854	0.460061	0.568424	86.270699	0.671152	0.106232	0.481734
8hes	seed_2746317213	0.0165894986156554	20.089383229380932	0.0	0.0184437367133549	0.494229	0.591846	86.781303	0.60968	0.292617	0.513753
8hes	seed_3163119785	0.0215541450508424	20.17549050849874	0.0	0.0248602318181591	0.521781	0.614599	87.457634	0.528542	0.512479	0.540344
8hes	seed_958682846	0.0167925083055525	18.463763315013573	0.0	0.0162459951322417	0.534247	0.617827	88.193237	0.510136	0.548289	0.550963
8hr2	seed_1181241943	0.2117436761276437	3.568843773087623	0.2553191489361702		0.191359	0.619362	82.098213	0.765524	0.191359	0.276959
8hr2	seed_1812140441	0.1419825723125861	4.310953343162898	0.1702127659574468		0.202189	0.630153	82.845688	0.728451	0.202189	0.287781
8hr2	seed_2746317213	0.01016242222237	13.737103033897212	0.0		0.117873	0.580747	81.569557	0.781958	0.117873	0.210448
8hr2	seed_3163119785	0.2132748817254142	5.749469468328274	0.2127659574468085		0.228145	0.63769	83.550728	0.725011	0.228145	0.310054
8hr2	seed_958682846	0.0101781653488234	14.04961081320062	0.0		0.128728	0.589866	82.342178	0.742878	0.128728	0.220956
8idi	seed_1181241943	0.0084197207034662	15.539248467628733	0.0		0.133318	0.627221	81.493866	0.840441	0.133318	0.232099
8idi	seed_1812140441	0.0076268727846975	17.503567934844586	0.0		0.122321	0.623043	81.337685	0.820596	0.122321	0.222466
8idi	seed_2746317213	0.008228107832947	16.119782475868305	0.0		0.184889	0.644868	82.844322	0.767088	0.184889	0.276885
8idi	seed_3163119785	0.0079933603031586	16.258444012350147	0.0		0.134609	0.624881	81.359634	0.807022	0.134609	0.232664
8idi	seed_958682846	0.0415404131310223	10.42020322577378	0.0588235294117647		0.114227	0.616101	81.663879	0.836658	0.114227	0.214602
8ido	seed_1181241943	0.0123858901765405	15.50133365007538	0.0		0.094274	0.609205	83.985695	0.769822	0.094274	0.19726
8ido	seed_1812140441	0.0067374031840642	21.20293059370012	0.0		0.166369	0.638389	84.550209	0.70335	0.166369	0.260773
8ido	seed_2746317213	0.0102737186886908	20.2491265983948	0.0		0.109343	0.618609	84.132706	0.752501	0.109343	0.211196
8ido	seed_3163119785	0.0083737094833319	19.07857496898079	0.0		0.112965	0.61782	84.27681	0.730269	0.112965	0.213936
8ido	seed_958682846					0.116755	0.609152	84.040909	0.814172	0.116755	0.215235
8im0	seed_1812140441	0.9167868865898566	0.4356689282110269	0.8392857142857143		0.88603	0.925743	94.001877	0.314049	0.88603	0.893972
8im0	seed_2746317213	0.8887892633785457	0.569195199746053	0.8392857142857143		0.887546	0.925586	93.965904	0.31529	0.887546	0.895154
8im0	seed_3163119785	0.8841298328014182	0.5909853942187546	0.8214285714285714		0.849415	0.907013	93.297142	0.347538	0.849415	0.860934
8im0	seed_958682846	0.8991948762506814	0.5112729836717377	0.8392857142857143		0.875848	0.919266	93.663857	0.322375	0.875848	0.884532
8im1	seed_1181241943					0.593953	0.824767	90.482964	0.4576	0.593953	0.640116
8im1	seed_1812140441					0.234492	0.674944	88.102692	0.631042	0.234492	0.322582
8im1	seed_2746317213					0.217799	0.674254	87.787468	0.628598	0.217799	0.30909
8im1	seed_3163119785					0.194339	0.673042	88.274025	0.593173	0.194339	0.29008
8im1	seed_958682846					0.223812	0.66892	87.618668	0.644561	0.223812	0.312834
8ipc	seed_1181241943	0.8198272802252028	0.4088800005030211	0.9387755102040816	0.5564869565983246	0.696535	0.71274	88.7547	0.590989	0.669662	0.699776
8ipc	seed_1812140441	0.7654701300007091	0.7691148383249778	0.8775510204081632	0.5123967219795729	0.709799	0.718422	89.108406	0.551599	0.688383	0.711524
8ipc	seed_2746317213	0.6197852143684833	1.0177531867293252	0.9183673469387756	0.3810433873246075	0.705316	0.711411	88.975441	0.571849	0.683658	0.706535
8ipc	seed_3163119785	0.5832446883110194	1.1621687194887784	0.8775510204081632	0.3511430156242707	0.70439	0.716849	89.099503	0.542916	0.680721	0.706882
8ipc	seed_958682846	0.5893930603241975	1.0685433312488208	0.9183673469387756	0.3532559899437849	0.714569	0.706415	88.998451	0.564185	0.688317	0.712939
8jel	seed_1181241943					0.793743	0.817432	91.801064	0.39487	0.664106	0.798481
8jel	seed_1812140441					0.805471	0.812951	92.174835	0.363564	0.736818	0.806967
8jel	seed_2746317213	0.9025794922599296	0.6750021670923468	0.9117647058823528	0.9517885558239756	0.796263	0.809889	92.024261	0.3734	0.736299	0.798988
8jel	seed_3163119785					0.830336	0.844566	92.386909	0.362106	0.763263	0.833182
8jel	seed_958682846					0.804033	0.814928	92.095558	0.368819	0.723816	0.806212
8jeo	seed_1181241943					0.909562	0.919552	93.923569	0.335469	0.848277	0.91156
8jeo	seed_1812140441					0.915456	0.924846	94.153175	0.330949	0.865709	0.917334
8jeo	seed_2746317213					0.920347	0.926421	94.225914	0.323118	0.877823	0.921562
8jeo	seed_958682846	0.748595127729771	1.194701509375581	0.7692307692307693	0.8082262111654671	0.855431	0.877334	92.402283	0.389648	0.747533	0.859812
8jyr	seed_1181241943	0.0324296803038732	9.415219316058604	0.0	0.0322345910314949	0.816586	0.858709	91.311523	0.411764	0.663308	0.825011
8jyr	seed_1812140441	0.0322625704890866	9.3192592854495	0.0	0.0322547574860009	0.867072	0.891185	92.135368	0.375306	0.772099	0.871894
8jyr	seed_2746317213	0.0330975832357404	9.40349186098906	0.0	0.0328550685196361	0.866772	0.891437	92.157333	0.373773	0.771919	0.871705
8jyr	seed_3163119785	0.048295315617106	9.356366271559756	0.024390243902439	0.0385355511566805	0.791356	0.812442	91.099709	0.414526	0.699163	0.795574
8jyr	seed_958682846	0.0333238826818498	9.333961748230934	0.0	0.0336850405587427	0.85872	0.885899	91.97673	0.381045	0.751645	0.864156
8k33	seed_1181241943					0.343705	0.685296	86.691856	0.664628	0.343705	0.412023
8k33	seed_1812140441					0.168367	0.605957	84.708488	0.7838	0.168367	0.255885
8k33	seed_2746317213					0.127401	0.597406	84.700623	0.728684	0.127401	0.221402
8k33	seed_3163119785					0.118225	0.582368	84.628624	0.725973	0.118225	0.211054
8k33	seed_958682846					0.114407	0.592687	84.770126	0.744307	0.114407	0.210063
8k3k	seed_1181241943	0.0116245191643201	13.57104880494931	0.0		0.145679	0.597082	80.839928	0.817462	0.145679	0.256731
8k3k	seed_1812140441	0.009479637074565	14.525092595685448	0.0		0.141243	0.597638	79.875717	0.847948	0.141243	0.253294
8k3k	seed_2746317213	0.0097964100329852	14.47118308934202	0.0		0.148274	0.603169	79.915001	0.817088	0.148274	0.260024
8k3k	seed_3163119785	0.0158966587934795	16.421159519975095	0.0		0.135527	0.585372	80.778015	0.80156	0.135527	0.246267
8k3k	seed_958682846	0.0076301401836323	15.222353645817368	0.0		0.126698	0.577361	80.401474	0.796625	0.126698	0.237602
8k3l	seed_1181241943					0.131874	0.574931	84.363342	0.694717	0.131874	0.220485
8k3l	seed_1812140441					0.142488	0.579392	85.402756	0.650348	0.142488	0.229869
8k3l	seed_2746317213					0.164079	0.586339	85.499191	0.658582	0.164079	0.248531
8k3l	seed_3163119785					0.110489	0.565943	85.082405	0.665797	0.110489	0.20158
8k3l	seed_958682846	0.0113811615492085	13.677630369967297	0.0		0.117619	0.570417	85.059433	0.675679	0.117619	0.208178
8opr	seed_1181241943	0.0086341888791077	26.850694811196018	0.0		0.104347	0.3869	77.772224	1.055162	0.104347	0.160858
8opr	seed_1812140441	0.0125750348972428	20.751250192265157	0.0		0.13828	0.382292	79.02906	1.033579	0.13828	0.187082
8opr	seed_2746317213	0.0175371675871819	20.18767835751806	0.0		0.126679	0.371234	80.9701	0.884095	0.126679	0.17559
8opr	seed_3163119785	0.0205066455271187	12.793820020589123	0.0		0.111541	0.325169	76.127289	1.119438	0.111541	0.154267
8opr	seed_958682846	0.0070032510048069	20.02852589259786	0.0		0.111173	0.39773	79.710709	0.966496	0.111173	0.168484
8oww	seed_1812140441	0.1438783401187882	6.583241254634702	0.1052631578947368		0.093041	0.60666	84.076271	0.785307	0.093041	0.195765
8oww	seed_2746317213	0.0109392811924066	16.912719030035888	0.0		0.246601	0.674829	85.159882	0.644063	0.246601	0.332246
8oww	seed_3163119785	0.0112906049138383	16.469109456875447	0.0		0.157433	0.640877	84.945793	0.691201	0.157433	0.254122
8oww	seed_958682846	0.0104871734641639	17.152145355410838	0.0		0.233603	0.67186	85.84333	0.638177	0.233603	0.321254
8oxv	seed_1181241943	0.011050084013161	13.576078486005803	0.0	0.0123291532459036	0.316111	0.60599	88.242561	0.559348	0.123951	0.374087
8oxv	seed_1812140441	0.005333270486751	16.80486402833346	0.0	0.003961627345402	0.33714	0.619668	88.463928	0.587855	0.156353	0.393646
8oxv	seed_2746317213	0.0053417121794056	16.693070887001884	0.0	0.0042493280913488	0.328932	0.614634	88.139626	0.583593	0.14993	0.386073
8oxv	seed_3163119785	0.0084025352094572	13.21212594043896	0.0	0.0054357865313893	0.314813	0.607182	88.01873	0.576227	0.130165	0.373287
8oxv	seed_958682846	0.005062697939983	17.48104602667648	0.0	0.0040497846297241	0.32736	0.618336	88.439911	0.56699	0.148323	0.385555
8oxw	seed_1181241943	0.0217504841635016	10.086818093863906	0.0	0.0132106379183997	0.319707	0.598062	87.861572	0.576966	0.127497	0.375378
8oxw	seed_1812140441	0.0111342273035395	15.495239511210068	0.0	0.0110136336205206	0.323577	0.601023	88.051636	0.584412	0.134984	0.379066
8oxw	seed_2746317213	0.0052279548457322	15.90183593200869	0.0	0.0040459756182929	0.317299	0.595567	87.585564	0.610496	0.13641	0.372953
8oxw	seed_3163119785	0.0050620560430959	18.50196471782779	0.0	0.0058415619499425	0.301133	0.605174	87.667336	0.588142	0.127628	0.361941
8oxw	seed_958682846	0.0033102830215881	22.933616402016888	0.0	0.0032279001773723	0.309996	0.58808	87.448708	0.611043	0.126754	0.365613
8oxx	seed_1181241943	0.0042837723104122	17.70517566384752	0.0	0.0058167646099135	0.376703	0.551224	89.508011	0.519883	0.142456	0.411608
8oxx	seed_1812140441	0.0151065336472008	12.379382560055424	0.0	0.0981432616464617	0.359102	0.552813	88.630417	0.573347	0.148705	0.397844
8oxx	seed_2746317213	0.0118529369062125	10.97703367591503	0.0	0.0078152404469223	0.362595	0.546748	88.818512	0.550196	0.135394	0.399426
8oxx	seed_3163119785	0.0105021721024373	21.73093870111453	0.0	0.0204676224075017	0.369017	0.564292	89.136124	0.578039	0.13285	0.408072
8oxx	seed_958682846	0.0042497436298779	17.874172141134334	0.0	0.0059546785746324	0.37541	0.552808	89.092628	0.567902	0.139208	0.41089
8oxy	seed_1181241943	0.0055932110975578	16.03242276661268	0.0	0.0050323563843874	0.320693	0.602752	88.187927	0.592743	0.131333	0.377105
8oxy	seed_1812140441	0.0156464475235751	15.303524227509172	0.0	0.0911279207305925	0.307998	0.609703	87.806892	0.587666	0.134908	0.368339
8oxy	seed_2746317213	0.0106291319185484	15.059246113242224	0.0	0.0116659332514482	0.306135	0.606188	87.86322	0.586705	0.126066	0.366146
8oxy	seed_3163119785	0.0037562778551571	21.42944501673205	0.0	0.0049602536563442	0.312601	0.59416	87.683167	0.623698	0.130118	0.368913
8oxy	seed_958682846	0.0197141212622651	10.985936435568163	0.0	0.008938430314492	0.373758	0.631779	88.724014	0.546002	0.205809	0.425363
8ozb	seed_1181241943					0.886338	0.914485	90.833778	0.379776	0.886338	0.891968
